Resource,Id,Value,DisplayName,PermissionType
Microsoft Graph,033b51ee-d6fa-4add-b627-ee680c7212b5,Lists.SelectedOperations.Selected,,Delegated
Microsoft Graph,ac08cdae-e845-41db-adf9-5899a0ec9ef6,LearningAssignedCourse.Read,,Delegated
Microsoft Graph,4ad84827-5578-4e18-ad7a-86530b12f884,InformationProtectionPolicy.Read,,Delegated
Microsoft Graph,d19c0de5-7ecb-4aba-b090-da35ebcd5425,IndustryData-DataConnector.Read.All,,Delegated
Microsoft Graph,5ce933ac-3997-4280-aed0-cc072e5c062a,IndustryData-DataConnector.ReadWrite.All,,Delegated
Microsoft Graph,fc47391d-ab2c-410f-9059-5600f7af660d,IndustryData-DataConnector.Upload,,Delegated
Microsoft Graph,cb0774da-a605-42af-959c-32f438fb38f4,IndustryData-InboundFlow.Read.All,,Delegated
Microsoft Graph,97044676-2cec-40ee-bd70-38df444c9e70,IndustryData-InboundFlow.ReadWrite.All,,Delegated
Microsoft Graph,4741a003-8952-4be4-9217-33a0ac327122,IndustryData-OutboundFlow.Read.All,,Delegated
Microsoft Graph,aeb68e0b-e562-4a1f-b6dd-3484ad0cbb4b,IndustryData-OutboundFlow.ReadWrite.All,,Delegated
Microsoft Graph,7d249730-51a3-4180-8ec1-214f144f1bff,Insights-UserMetric.Read.All,,Delegated
Microsoft Graph,a3f96ffe-cb84-40a8-ac85-582d7ef97c2a,IndustryData-ReferenceDefinition.Read.All,,Delegated
Microsoft Graph,92685235-50c4-4702-b2c8-36043db6fa79,IndustryData-Run.Read.All,,Delegated
Microsoft Graph,f03a6d0e-0989-460f-80b2-e57c8561763e,IndustryData-Run.Start,,Delegated
Microsoft Graph,49b7016c-89ae-41e7-bd6f-b7170c5490bf,IndustryData-SourceSystem.Read.All,,Delegated
Microsoft Graph,9599f005-05d6-4ea7-b1b1-4929768af5d0,IndustryData-SourceSystem.ReadWrite.All,,Delegated
Microsoft Graph,c9d51f28-8ccd-42b2-a836-fd8fe9ebf2ae,IndustryData-TimePeriod.Read.All,,Delegated
Microsoft Graph,60382b96-1f5e-46ea-a544-0407e489e588,IndustryData.ReadBasic.All,,Delegated
Microsoft Graph,12f4bffb-b598-413c-984b-db99728f8b54,InformationProtectionConfig.Read,,Delegated
Microsoft Graph,a757d430-be6d-430f-af57-28aabe79d247,IndustryData-ReferenceDefinition.ReadWrite.All,,Delegated
Microsoft Graph,652390e4-393a-48de-9484-05f9b1212954,IMAP.AccessAsUser.All,,Delegated
Microsoft Graph,570282fd-fa5c-430d-a7fd-fc8dc98a9dca,Mail.Read,,Delegated
Microsoft Graph,a4b8392a-d8d1-4954-a029-8e668a39a170,Mail.ReadBasic,,Delegated
Microsoft Graph,2f7013e0-ab4e-447f-a5e1-5d419950692d,NetworkAccess.Read.All,,Delegated
Microsoft Graph,ae2df9c5-f18d-4ec4-a51b-bdeb807f177b,NetworkAccess.ReadWrite.All,,Delegated
Microsoft Graph,4051c7fc-b429-4804-8d80-8f1f8c24a6f7,NetworkAccessBranch.Read.All,,Delegated
Microsoft Graph,b8a36cc2-b810-461a-baa4-a7281e50bd5c,NetworkAccessBranch.ReadWrite.All,,Delegated
Microsoft Graph,ba22922b-752c-446f-89d7-a2d92398fceb,NetworkAccessPolicy.Read.All,,Delegated
Microsoft Graph,166741d6-eeb8-46fe-91f4-817d2af7bc88,OnlineMeetingAiInsight.Read.All,,Delegated
Microsoft Graph,7427e0e9-2fba-42fe-b0c0-848c9e6a8182,offline_access,,Delegated
Microsoft Graph,b0c61509-cfc3-42bd-9bd4-66d81785fee4,NetworkAccess-Reports.Read.All,,Delegated
Microsoft Graph,89497502-6e42-46a2-8cb2-427fd3df970a,Notifications.ReadWrite.CreatedByApp,,Delegated
Microsoft Graph,64ac0503-b4fa-45d9-b544-71a463f05da0,Notes.ReadWrite.All,,Delegated
Microsoft Graph,615e26af-c38a-4150-ae3e-c3b0d4cb1d6a,Notes.ReadWrite,,Delegated
Microsoft Graph,dfabfca6-ee36-4db2-8208-7a28381419b3,Notes.Read.All,,Delegated
Microsoft Graph,371361e4-b9e2-4a3f-8315-2a301a3b0a3d,Notes.Read,,Delegated
Microsoft Graph,9d822255-d64d-4b7a-afdb-833b9a97ed02,Notes.Create,,Delegated
Microsoft Graph,b1fbad0f-ef6e-42ed-8676-bca7fa3e7291,NetworkAccessPolicy.ReadWrite.All,,Delegated
Microsoft Graph,8696daa5-bce5-4b2e-83f9-51b6defc4e1e,DeviceManagementServiceConfig.Read.All,,Delegated
Microsoft Graph,ed68249d-017c-4df5-9113-e684c7f8760b,Notes.ReadWrite.CreatedByApp,,Delegated
Microsoft Graph,7b9103a5-4610-446b-9670-80643382c1fa,Mail.Read.Shared,,Delegated
Microsoft Graph,a51115bc-f64f-498f-bcee-00dcd28f4a03,MutualTlsOauthConfiguration.ReadWrite.All,,Delegated
Microsoft Graph,77af1528-84f3-4023-8d90-d219cd433108,MultiTenantOrganization.ReadWrite.All,,Delegated
Microsoft Graph,b11fa0e7-fdb7-4dc9-b1f1-59facd463480,Mail.ReadBasic.Shared,,Delegated
Microsoft Graph,024d486e-b451-40bb-833d-3e66d98c5c73,Mail.ReadWrite,,Delegated
Microsoft Graph,5df07973-7d5d-46ed-9847-1271055cbd51,Mail.ReadWrite.Shared,,Delegated
Microsoft Graph,e383f46e-2787-4529-855e-0e479a3ffac0,Mail.Send,,Delegated
Microsoft Graph,a367ab51-6b49-43bf-a716-a1fb06d2a174,Mail.Send.Shared,,Delegated
Microsoft Graph,52dc2051-4958-4636-8f2a-281d39c6981c,MailboxFolder.Read,,Delegated
Microsoft Graph,077fde41-7e0b-4c5b-bcd1-e9d743a30c80,MailboxFolder.ReadWrite,,Delegated
Microsoft Graph,51ae584e-e736-4718-897b-10af70f8e3cc,MutualTlsOauthConfiguration.Read.All,,Delegated
Microsoft Graph,df96e8a0-f4e1-4ecf-8d83-a429f822cbd6,MailboxItem.ImportExport,,Delegated
Microsoft Graph,87f447af-9fa4-4c32-9dfa-4a57a73d18ce,MailboxSettings.Read,,Delegated
Microsoft Graph,818c620a-27a9-40bd-a6a5-d96f7d610b4b,MailboxSettings.ReadWrite,,Delegated
Microsoft Graph,dc34164e-6c4a-41a0-be89-3ae2fbad7cd3,ManagedTenants.Read.All,,Delegated
Microsoft Graph,b31fa710-c9b3-4d9e-8f5e-8036eecddab9,ManagedTenants.ReadWrite.All,,Delegated
Microsoft Graph,f6a3db3e-f7e8-4ed2-a414-557c8c9830be,Member.Read.Hidden,,Delegated
Microsoft Graph,526aa72a-5878-49fe-bf4e-357973af9b06,MultiTenantOrganization.Read.All,,Delegated
Microsoft Graph,225db56b-15b2-4daa-acb3-0eec2bbe4849,MultiTenantOrganization.ReadBasic.All,,Delegated
Microsoft Graph,82305458-296d-4edd-8b0b-74dd74c34526,MailboxItem.Read,,Delegated
Microsoft Graph,281892cc-4dbf-4e3a-b6cc-b21029bb4e82,IdentityUserFlow.ReadWrite.All,,Delegated
Microsoft Graph,b6d56528-3032-4f9d-830f-5a24a25e6661,IndustryData-TimePeriod.ReadWrite.All,,Delegated
Microsoft Graph,e0a7cdbb-08b0-4697-8264-0069786e9674,IdentityRiskyUser.ReadWrite.All,,Delegated
Microsoft Graph,a4389601-22d9-4096-ac18-36a927199112,EduRoster.Read,,Delegated
Microsoft Graph,2903d63d-4611-4d43-99ce-a33f3f52e343,IdentityUserFlow.Read.All,,Delegated
Microsoft Graph,359e19a6-e3fa-4d7f-bcab-d28ec592b51e,EduRoster.ReadWrite,,Delegated
Microsoft Graph,64a6cdd6-aab1-4aaf-94b8-3cc8405e90d0,email,,Delegated
Microsoft Graph,58c5819e-29bd-4400-ad52-82cd82a63fbd,EngagementMeetingConversation.Read.All,,Delegated
Microsoft Graph,9f1da0fc-345c-4dfb-bab5-5215a073a417,EngagementRole.Read,,Delegated
Microsoft Graph,3cad91a5-8413-4c4a-acfe-dfeb83d1366d,EngagementRole.Read.All,,Delegated
Microsoft Graph,4793c53b-df34-44fd-8d26-d15c517732f5,EduCurricula.ReadWrite,,Delegated
Microsoft Graph,4905982d-6459-4ccd-949c-949fefc0a8f2,EngagementRole.ReadWrite.All,,Delegated
Microsoft Graph,ae7a573d-81d7-432b-ad44-4ed5c9d89038,EntitlementManagement.ReadWrite.All,,Delegated
Microsoft Graph,e9fdcbbb-8807-410f-b9ec-8d5468c7c2ac,EntitlementMgmt-SubjectAccess.ReadWrite,,Delegated
Microsoft Graph,f7dd3bed-5eec-48da-bc73-1c0ef50bc9a1,EventListener.Read.All,,Delegated
Microsoft Graph,d11625a6-fe21-4fc6-8d3d-063eba5525ad,EventListener.ReadWrite.All,,Delegated
Microsoft Graph,9769c687-087d-48ac-9cb3-c37dde652038,EWS.AccessAsUser.All,,Delegated
Microsoft Graph,a38267a5-26b6-4d76-9493-935b7599116b,ExternalConnection.Read.All,,Delegated
Microsoft Graph,bbbbd9b3-3566-4931-ac37-2b2180d9e334,ExternalConnection.ReadWrite.All,,Delegated
Microsoft Graph,5449aa12-1393-4ea2-a7c7-d0e06c1a56b2,EntitlementManagement.Read.All,,Delegated
Microsoft Graph,4082ad95-c812-4f02-be92-780c4c4f1830,ExternalConnection.ReadWrite.OwnedBy,,Delegated
Microsoft Graph,484859e8-b9e2-4e92-b910-84db35dadd29,EduCurricula.Read,,Delegated
Microsoft Graph,2f233e90-164b-4501-8bce-31af2559a2d3,EduAssignments.ReadWrite,,Delegated
Microsoft Graph,0b1717ff-3e42-4a73-8c29-e6b2e1093960,DeviceTemplate.Create,,Delegated
Microsoft Graph,2bcae0b0-aa93-48e4-a9e4-855482dffdcd,DeviceTemplate.Read.All,,Delegated
Microsoft Graph,2d372e98-f1ae-406c-a157-2ea83f6f5e4a,DeviceTemplate.ReadWrite.All,,Delegated
Microsoft Graph,0e263e50-5827-48a4-b97c-d940288653c7,Directory.AccessAsUser.All,,Delegated
Microsoft Graph,06da0dbc-49e2-44d2-8312-53f166ab848a,Directory.Read.All,,Delegated
Microsoft Graph,c5366453-9fb0-48a5-a156-24f0c49a4b84,Directory.ReadWrite.All,,Delegated
Microsoft Graph,f37235e8-90a0-4189-93e2-e55b53867ccd,DirectoryRecommendations.ReadWrite.All,,Delegated
Microsoft Graph,2ef770a1-622a-47c4-93ee-28d6adbed3a0,EduAssignments.ReadWriteBasic,,Delegated
Microsoft Graph,2f9ee017-59c1-4f1d-9472-bd5529a7b311,Domain.Read.All,,Delegated
Microsoft Graph,ff91d191-45a0-43fd-b837-bd682c4a0b0f,EAS.AccessAsUser.All,,Delegated
Microsoft Graph,99201db3-7652-4d5a-809a-bdb94f85fe3c,eDiscovery.Read.All,,Delegated
Microsoft Graph,acb8f680-0834-4146-b69e-4ab1b39745ad,eDiscovery.ReadWrite.All,,Delegated
Microsoft Graph,8523895c-6081-45bf-8a5d-f062a2f12c9f,EduAdministration.Read,,Delegated
Microsoft Graph,63589852-04e3-46b4-bae9-15d5b1050748,EduAdministration.ReadWrite,,Delegated
Microsoft Graph,091460c9-9c4a-49b2-81ef-1f3d852acce2,EduAssignments.Read,,Delegated
Microsoft Graph,c0b0103b-c053-4b2e-9973-9f3a544ec9b8,EduAssignments.ReadBasic,,Delegated
Microsoft Graph,0b5d694c-a244-4bde-86e6-eb5cd07730fe,Domain.ReadWrite.All,,Delegated
Microsoft Graph,922f9392-b1b7-483c-a4be-0089be7704fb,ExternalItem.Read.All,,Delegated
Microsoft Graph,5d186531-d1bf-4f07-8cea-7c42119e1bd9,EduRoster.ReadBasic,,Delegated
Microsoft Graph,4367b9d7-cee7-4995-853c-a0bdfe95c1f9,ExternalItem.ReadWrite.OwnedBy,,Delegated
Microsoft Graph,bc024368-1153-4739-b217-4326f2e966d0,GroupMember.Read.All,,Delegated
Microsoft Graph,d04bb851-cb7c-4146-97c7-ca3e71baf56c,IdentityRiskyUser.Read.All,,Delegated
Microsoft Graph,f81125ac-d3b7-4573-a3b2-7099cc39df9e,GroupMember.ReadWrite.All,,Delegated
Microsoft Graph,2eb2bc92-94ef-4c6b-b4ab-2a09bc975e0e,GroupSettings.Read.All,,Delegated
Microsoft Graph,c1691a6d-99e2-4cfa-b4b5-9e4d67dc0f36,GroupSettings.ReadWrite.All,,Delegated
Microsoft Graph,74b4ff32-4917-4536-a66d-38a4861e6220,HealthMonitoringAlert.Read.All,,Delegated
Microsoft Graph,bb6f654c-d7fd-4ae3-85c3-fc380934f515,IdentityRiskyServicePrincipal.ReadWrite.All,,Delegated
Microsoft Graph,ea5c4ab0-5a73-4f35-8272-5d5337884e5d,IdentityRiskyServicePrincipal.Read.All,,Delegated
Microsoft Graph,9e4862a5-b68f-479e-848a-4e07e25c9916,IdentityRiskEvent.ReadWrite.All,,Delegated
Microsoft Graph,8f6a01e7-0391-4ee5-aa22-a3af122cef27,IdentityRiskEvent.Read.All,,Delegated
Microsoft Graph,f13ce604-1677-429f-90bd-8a10b9f01325,IdentityProvider.ReadWrite.All,,Delegated
Microsoft Graph,43781733-b5a7-4d1b-98f4-e8edff23e1a9,IdentityProvider.Read.All,,Delegated
Microsoft Graph,b02c54f8-eb48-4c50-a9f0-a149e5a2012f,ExternalItem.ReadWrite.All,,Delegated
Microsoft Graph,b3e5ebc6-1c23-4337-8286-3f27165addb4,HealthMonitoringAlertConfig.ReadWrite.All,,Delegated
Microsoft Graph,fb873030-8626-47e6-96ff-8a5bff3b725f,HealthMonitoringAlertConfig.Read.All,,Delegated
Microsoft Graph,4e46008b-f24c-477d-8fff-7bb4ec7aafe0,Group.ReadWrite.All,,Delegated
Microsoft Graph,b7c60f27-2195-4d5f-96a7-6b98bdfd9664,HealthMonitoringAlert.ReadWrite.All,,Delegated
Microsoft Graph,5f8c59db-677d-491f-a6b8-5f174b11ec1d,Group.Read.All,,Delegated
Microsoft Graph,c92fbbc2-50e0-4842-93ef-385c3293ea3d,Group-Conversation.Read.All,,Delegated
Microsoft Graph,47167bec-55a7-4caf-9ecc-8d4566e3cfb1,ExternalUserProfile.Read.All,,Delegated
Microsoft Graph,c6068dc7-a791-46a4-a811-b8228e6649ab,ExternalUserProfile.ReadWrite.All,,Delegated
Microsoft Graph,3a1e4806-a744-4c70-80fc-223bf8582c46,Family.Read,,Delegated
Microsoft Graph,10465720-29dd-4523-a11a-6a75c743c9d9,Files.Read,,Delegated
Microsoft Graph,df85f4d6-205c-4ac5-a5ea-6bf408dba283,Files.Read.All,,Delegated
Microsoft Graph,5447fe39-cb82-4c1a-b977-520e67e724eb,Files.Read.Selected,,Delegated
Microsoft Graph,302bcbb5-855a-4e49-ae20-94a331b0281e,Group-Conversation.ReadWrite.All,,Delegated
Microsoft Graph,863451e7-0667-486c-a5d6-d135439485f0,Files.ReadWrite.All,,Delegated
Microsoft Graph,5c28f0bf-8a70-41f1-8ab2-9032436ddb65,Files.ReadWrite,,Delegated
Microsoft Graph,17dde5bd-8c17-420f-a486-969730c1b827,Files.ReadWrite.Selected,,Delegated
Microsoft Graph,ef2779dc-ef1b-4211-8310-8a0ac2450081,Files.SelectedOperations.Selected,,Delegated
Microsoft Graph,527b6d64-cdf5-4b8b-b336-4aa0b8ca2ce5,FileStorageContainer.Manage.All,,Delegated
Microsoft Graph,085ca537-6565-41c2-aca7-db852babc212,FileStorageContainer.Selected,,Delegated
Microsoft Graph,f534bf13-55d4-45a9-8f3c-c92fe64d6131,Financials.ReadWrite.All,,Delegated
Microsoft Graph,092211d9-ca1a-427b-813e-b79c7653fe71,Goals-Export.Read.All,,Delegated
Microsoft Graph,2edeb9fd-4228-480c-a26d-2ed52011cf3d,Goals-Export.ReadWrite.All,,Delegated
Microsoft Graph,8019c312-3263-48e6-825e-2b833497195b,Files.ReadWrite.AppFolder,,Delegated
Microsoft Intune API,e323f13a-1fcc-49cc-883f-c6da13ae0542,MicrosoftTunnelGatewayEnrollment,,Delegated
Office 365 Exchange Online,dc890d15-9560-4a4c-9b7f-a736ec7435a4,full_access_as_app,Access to all mailboxes as an app,Application
Office 365 Exchange Online,824c81eb-e3f8-4ee6-8f6d-de7f50d565b7,Application.ReadWrite.OwnedBy,Manage apps that this app creates or owns,Application
Office 365 Exchange Online,3afa6a7d-9b1a-42eb-948e-1650a849e176,Application.Read.All,Read all applications,Application
Office 365 Exchange Online,9728c0c4-a06b-4e0e-8d1b-3d694e8ec207,Member.Read.Hidden,Read all hidden memberships,Application
Office 365 Exchange Online,1cda74f2-2616-4834-b122-5cb1b07f8a59,Application.ReadWrite.All,Read and write all applications,Application
Office 365 Exchange Online,1138cb37-bd11-4084-a2b7-9f71582aeddb,Device.ReadWrite.All,Read and write devices,Application
Office 365 Exchange Online,78c8a3c8-a07e-4b9e-af1b-b5ccab50a175,Directory.ReadWrite.All,Read and write directory data,Application
Office 365 Exchange Online,abefe9df-d5a9-41c6-a60b-27b38eac3efb,Domain.ReadWrite.All,Read and write domains,Application
Office 365 Exchange Online,5778995a-e1bf-45b8-affa-663a9f3f4d04,Directory.Read.All,Read directory data,Application
Office 365 Exchange Online,6c2d1b1d-a490-4178-ba6b-7efceda9129b,Policy.Read.All,Read your organization's policies,Application
Office 365 Exchange Online,970d6fa6-214a-4a9b-8513-08fad511e2fd,Group.ReadWrite.All,,Delegated
Office 365 Exchange Online,6234d376-f627-4f0f-90e0-dff25c5211a3,Group.Read.All,,Delegated
Office 365 Exchange Online,a42657d6-7f20-40e3-b6f0-cee03008a62a,Directory.AccessAsUser.All,,Delegated
Office 365 Exchange Online,5778995a-e1bf-45b8-affa-663a9f3f4d04,Directory.Read.All,,Delegated
Office 365 Exchange Online,78c8a3c8-a07e-4b9e-af1b-b5ccab50a175,Directory.ReadWrite.All,,Delegated
Office 365 Exchange Online,2d05a661-f651-4d57-a595-489c91eda336,Member.Read.Hidden,,Delegated
Office 365 Exchange Online,311a71cc-e848-46a1-bdf8-97ff7156d8e6,User.Read,,Delegated
Office 365 Exchange Online,cba73afc-7f69-4d86-8450-4978e04ecd1a,User.ReadBasic.All,,Delegated
Office 365 Exchange Online,c582532d-9d9e-43bd-a97c-2667a28ce295,User.Read.All,,Delegated
Office 365 Exchange Online,80e5b1bf-3ad0-4365-943a-0ec983009b67,Policy.Read.All,,Delegated
Office 365 Management APIs,594c1fb6-4f81-4475-ae41-0c394909246c,ActivityFeed.Read,Read activity data for your organization,Application
Office 365 Management APIs,b3b78c39-cb1d-4d17-820a-25d9196a800e,ActivityReports.Read,Read activity reports for your organization,Application
Office 365 Management APIs,825c9d21-ba03-4e97-8007-83f020ff8c0f,Deprecated_ActivityReports.Read,Read activity reports for your organization,Application
Office 365 Management APIs,4807a72c-ad38-4250-94c9-4eabfe26cd55,ActivityFeed.ReadDlp,Read DLP policy events including detected sensitive data,Application
Office 365 Management APIs,e2cea78f-e743-4d8f-a16a-75b629a038ae,ServiceHealth.Read,Read service health information for your organization,Application
Office 365 Management APIs,69784729-33e3-471d-b130-744ce05343e5,Deprecated_ThreatIntelligence.Read,Read threat intelligence data for your organization,Application
Office 365 Management APIs,17f1c501-83cd-414c-9064-cd10f7aef836,ThreatIntelligence.Read,Read threat intelligence data for your organization,Application
Office 365 Management APIs,e2cea78f-e743-4d8f-a16a-75b629a038ae,ServiceHealth.Read,,Delegated
Office 365 Management APIs,4807a72c-ad38-4250-94c9-4eabfe26cd55,ActivityFeed.ReadDlp,,Delegated
Office 365 Management APIs,69784729-33e3-471d-b130-744ce05343e5,Deprecated_ThreatIntelligence.Read,,Delegated
Office 365 Management APIs,825c9d21-ba03-4e97-8007-83f020ff8c0f,Deprecated_ActivityReports.Read,,Delegated
Office 365 Management APIs,594c1fb6-4f81-4475-ae41-0c394909246c,ActivityFeed.Read,,Delegated
Office 365 Management APIs,17f1c501-83cd-414c-9064-cd10f7aef836,ThreatIntelligence.Read,,Delegated
Office 365 Management APIs,b3b78c39-cb1d-4d17-820a-25d9196a800e,ActivityReports.Read,,Delegated
Office 365 SharePoint Online,20d37865-089c-4dee-8c41-6967602d4ac8,Sites.Selected,Access selected site collections,Application
Office 365 SharePoint Online,678536fe-1083-478a-9c59-b99265e6b0d3,Sites.FullControl.All,Have full control of all site collections,Application
Office 365 SharePoint Online,b7155856-e8b7-4ba1-bf43-8c9912353676,Migration.Read.All,Read access to migration data on the SharePoint admin site,Application
Office 365 SharePoint Online,1ee80186-f376-4677-b0be-fbad73a4a9ea,SitesMetadataAdmin.Read.All,Read access to site collection metadata on the SharePoint admin site,Application
Office 365 SharePoint Online,3cc23ca2-bb9d-42cd-9802-f792b98bac3b,TenantReports.Read.All,Read access to tenant report data on the SharePoint admin site,Application
Office 365 SharePoint Online,dfe5a59c-77fe-436b-9a47-375a284cf302,Migration.ReadWrite.All,Read and write access to migration data on the SharePoint admin site,Application
Office 365 SharePoint Online,6d004c19-cc42-41ea-8888-cce2fc5bd2c5,SitesMetadataAdmin.ReadWrite.All,Read and write access to site collection metadata on the SharePoint admin site,Application
Office 365 SharePoint Online,e512dd2e-d13a-4816-9202-d3ef0357c7b1,TenantReports.ReadWrite.All,Read and write access to tenant report data on the SharePoint admin site,Application
Office 365 SharePoint Online,9bff6588-13f2-4c48-bbf2-ddab62256b36,Sites.Manage.All,Read and write items and lists in all site collections,Application
Office 365 SharePoint Online,fbcd29d2-fcca-4405-aded-518d457caae4,Sites.ReadWrite.All,Read and write items in all site collections,Application
Office 365 SharePoint Online,c8e3537c-ec53-43b9-bed3-b2bd3617ae97,TermStore.ReadWrite.All,Read and write managed metadata,Application
Office 365 SharePoint Online,741f803b-c850-494e-b5df-cde7c675a1ca,User.ReadWrite.All,Read and write user profiles,Application
Office 365 SharePoint Online,d13f72ca-a275-4b96-b789-48ebcc4da984,Sites.Read.All,Read items in all site collections,Application
Office 365 SharePoint Online,2a8d57a5-4090-4a41-bf1c-3c621d2ccad3,TermStore.Read.All,Read managed metadata,Application
Office 365 SharePoint Online,df021288-bdef-4463-88db-98f22de89214,User.Read.All,Read user profiles,Application
Office 365 SharePoint Online,59a198b5-0420-45a8-ae59-6da1cb640505,TermStore.ReadWrite.All,,Delegated
Office 365 SharePoint Online,9ac4404a-0323-446d-b334-b4ae4d18b38a,Sites.Selected,,Delegated
Office 365 SharePoint Online,1002502a-9a71-4426-8551-69ab83452fab,Sites.Search.All,,Delegated
Office 365 SharePoint Online,c4258712-0efb-41f1-b6bc-be58e4e32f3f,TaskStatus.Submit,,Delegated
Office 365 SharePoint Online,4e0d77b0-96ba-4398-af14-3baa780278f4,AllSites.Read,,Delegated
Office 365 SharePoint Online,a4c14cd7-8bd6-4337-8e87-78623dfc023b,ProjectWebAppReporting.Read,,Delegated
Office 365 SharePoint Online,640ddd16-e5b7-4d71-9690-3f4022699ee7,AllSites.Write,,Delegated
Office 365 SharePoint Online,56680e0d-d2a3-4ae1-80d8-3c4f2100e3d0,AllSites.FullControl,,Delegated
Office 365 SharePoint Online,dd2c8d78-58e1-46d7-82dd-34d411282686,MyFiles.Read,,Delegated
Office 365 SharePoint Online,2cfdc887-d7b4-4798-9b33-3d98d6b95dd2,MyFiles.Write,,Delegated
Office 365 SharePoint Online,82866913-39a9-4be7-8091-f4fa781088ae,User.ReadWrite.All,,Delegated
Office 365 SharePoint Online,b3f70a70-8a4b-4f95-9573-d71c496a53f4,AllSites.Manage,,Delegated
Office 365 SharePoint Online,a468ea40-458c-4cc2-80c4-51781af71e41,TermStore.Read.All,,Delegated
Office 365 SharePoint Online,2511a087-5795-4cae-9123-d5b7d6ec4844,EnterpriseResource.Write,,Delegated
Office 365 SharePoint Online,e7e732bd-932b-45c4-8ce5-40d60a7daad9,ProjectWebApp.FullControl,,Delegated
Office 365 SharePoint Online,2beb830c-70d1-4f5b-a983-79cbdb0c6c6a,Project.Read,,Delegated
Office 365 SharePoint Online,b8341dab-4143-49da-8eb9-3d8c073f9e77,EnterpriseResource.Read,,Delegated
Office 365 SharePoint Online,d75a7b17-f04e-40d9-8e35-79b949bdb891,Project.Write,,Delegated
Office 365 SharePoint Online,0cea5a30-f6f8-42b5-87a0-84cc26822e02,User.Read.All,,Delegated
Power BI Service,28379fa9-8596-4fd9-869e-cb60a93b5d84,Tenant.ReadWrite.All,Read and write all content in tenant,Application
Power BI Service,654b31ae-d941-4e22-8798-7add8fdf049f,Tenant.Read.All,View all content in tenant,Application
Power BI Service,5ce2a0b7-2512-440d-bf05-d5db590cc4c7,Eventstream.Read.All,,Delegated
Power BI Service,24367f1a-a6d6-410d-b438-378ed19cb875,KQLDatabase.Read.All,,Delegated
Power BI Service,b13a1be2-e407-47b5-8429-12f4ad4f9fcd,Scorecard.ReadWrite.All,,Delegated
Power BI Service,59b5791b-482f-4b95-8498-fe078f6bd6fa,KQLDataConnection.Read.All,,Delegated
Power BI Service,8826b95a-bc76-4025-97f1-8c89c3d5f210,KQLQueryset.Read.All,,Delegated
Power BI Service,e93694df-fa72-4011-aad8-f3648588c762,PaginatedReport.Read.All,,Delegated
Power BI Service,7e010a28-f5fa-4e63-b03d-2dc25cba9d2e,DataPipeline.Execute.All,,Delegated
Power BI Service,a61cf2d1-8b81-4518-b2bb-a24e0831c17a,DataPipeline.Read.All,,Delegated
Power BI Service,a74298d9-12f6-45f5-808d-7907af21179c,Scorecard.Read.All,,Delegated
Power BI Service,b0a64161-0e6a-4f7c-aa14-a1f9413136f3,Report.Execute.All,,Delegated
Power BI Service,3101f5b2-b314-4bbd-a1f6-8a05f94f33ea,MLExperiment.Execute.All,,Delegated
Power BI Service,6b03f425-0a8e-4c54-ba35-df73806f1396,MLModel.Execute.All,,Delegated
Power BI Service,17cddc84-5ff7-4b6a-a017-632384c5e063,Datamart.Execute.All,,Delegated
Power BI Service,110e2f5f-6226-4c3f-8d02-4b30b33e5fd1,Eventstream.Execute.All,,Delegated
Power BI Service,21b4da43-510a-43ac-afd4-580e1e2c09c8,KQLDatabase.Execute.All,,Delegated
Power BI Service,6872ffe8-d8d4-46f9-9a32-5537dad08dd2,KQLDataConnection.Execute.All,,Delegated
Power BI Service,b84b0d8d-9870-4b2b-92d2-9bfa7f940db3,KQLQueryset.Execute.All,,Delegated
Power BI Service,4aaafe5b-1b27-4403-88f2-e3ebbb8bccc5,PaginatedReport.Execute.All,,Delegated
Power BI Service,dc75a12a-fef2-436d-8311-fed5b7e3a9d0,Scorecard.Execute.All,,Delegated
Power BI Service,3492d2fc-251d-4a2b-8be4-97f06fd6d0d4,SparkJobDefinition.Execute.All,,Delegated
Power BI Service,529939f7-18e3-4be4-ba92-b01894a4fadf,Dataflow.Execute.All,,Delegated
Power BI Service,3e801746-e22a-4fcb-a3f5-315ace8e165a,Notebook.Execute.All,,Delegated
Power BI Service,6098cd04-d625-4e1c-91d6-f7888f645256,Datamart.ReadWrite.All,,Delegated
Power BI Service,6f4dd5b6-1369-4aef-a71b-8a734a9e0a20,Warehouse.Read.All,,Delegated
Power BI Service,8b01a991-5a5a-47f8-91a2-84d6bfd72c02,App.Read.All,,Delegated
Power BI Service,27789c5b-aca8-4cb6-94b8-bcc8964dd8ad,StorageAccount.ReadWrite.All,,Delegated
Power BI Service,e677843f-76d8-44d3-bcdb-ec40dea919e7,StorageAccount.Read.All,,Delegated
Power BI Service,dbe6434c-63f0-42bb-be8e-122ec1bad4d2,Pipeline.Read.All,,Delegated
Power BI Service,199f155b-cccd-4be4-bbe6-ca9a867b24b4,Pipeline.ReadWrite.All,,Delegated
Power BI Service,652d7d02-6ff0-4cf7-9516-cf77d33a3ae4,Pipeline.Deploy,,Delegated
Power BI Service,42b94671-298c-48a0-a55d-077e48186883,SemanticModel.Execute.All,,Delegated
Power BI Service,7a27a256-301d-4359-b77b-c2b759d2e362,Item.ReadWrite.All,,Delegated
Power BI Service,9e7c970c-1dc5-482d-b2a1-2a4fed211921,SemanticModel.ReadWrite.All,,Delegated
